month_key,project_id,company_key,client_key,region_key,fx_rate,progress_pct,earned_revenue_pln,invoiced_revenue_pln,cash_received_pln,direct_material_cost_pln,direct_labor_cost_pln,subcontractor_cost_pln,equipment_cost_pln,other_direct_cost_pln,overhead_allocated_pln,fx_gain_loss_pln,total_cost_pln,wip_pln,eac_cost_pln,eac_margin_pct,dso_days,invoice_count,purchase_orders_count,headcount,labor_hours,safety_incidents,claim_risk_score
202409,P035,1,5,5,1.0,98.14345243296194,4264137.170266561,4396853.692575668,9136775.039258445,137138.25791023124,721689.0596081087,2856676.585801053,295100.8963808432,1704642.581493114,855394.0968121759,0.0,6570641.478005526,9839455.55172202,192110256.3918385,0.2101637775313914,78.18801132972399,8,4,25,4051,0,49.06724786505793
202410,P035,1,5,5,1.0,98.14345243296194,0.0,0.0,3969948.630726034,98777.38009009896,617167.4385163281,2826324.5237748176,240521.7570833858,1409286.3453842208,860614.9565076857,0.0,6052692.401356537,9839455.55172202,198162948.7931952,0.1852789234281255,70.79534919301122,3,2,25,4077,0,71.0406326279274
202411,P035,1,5,5,1.0,100.0,4515642.850521494,10572774.512162495,6353304.590593991,45395.481016978425,463056.0259422,2220517.688650892,120218.7441089743,1274165.067941285,875571.1134419728,0.0,4998924.121102303,3782323.890081018,199378515.2488491,0.1802812807435256,65.31410470026661,17,3,19,2900,2,44.687514393849646
202207,P036,1,4,7,1.0,0.0,0.0,0.0,0.0,2139294.897912998,395861.3949562792,192709.31035467857,50824.80432619763,184860.188216796,954567.0086815612,0.0,3918117.604448511,0.0,175016173.9904698,0.201328987511048,59.47022861145144,1,6,16,2285,0,64.15613597805746
202208,P036,1,4,7,1.0,2.428520098811927,5321719.325063153,5314430.826090652,0.0,3720475.913387631,744828.2866217002,398794.1683770845,94645.10891281384,295549.578585107,1011457.2908931472,0.0,6265750.346777483,7288.498972501606,177130473.80145502,0.1916805651267447,64.97651384430914,5,10,8,1345,0,43.1860775857075
202209,P036,1,4,7,1.0,4.709151983078988,4997645.594037613,5198040.786642491,0.0,4012809.501193746,1291147.5498690417,676485.5997902348,204465.7676062768,413975.30036344274,1080546.487444362,0.0,7679430.206267105,-193106.6936323773,180911094.29890537,0.174428033936687,52.76423444672449,10,13,15,2202,0,73.30172792254096
202210,P036,1,4,7,1.0,8.424336077473619,8141240.832628705,8404014.42022226,5176282.662559254,6101969.364621514,1619086.923930128,983997.9550546656,342967.35493507545,558104.8794443213,998297.4158582528,0.0,10604423.893843958,-455880.2812259309,185163949.9191956,0.1550204990398754,70.4017040904129,18,14,8,1321,0,31.05983647375596
202211,P036,1,4,7,1.0,14.008466968077894,12236743.39312614,12473022.524207557,5717844.865306741,6801311.047920181,2805302.7916531404,1455230.9981191086,511731.9667917164,587520.3630832128,1069927.6475863238,0.0,13231024.815153684,-692159.4123073444,188847399.0821753,0.1382114007412871,50.6026783916701,22,11,16,2432,0,33.29466720820507
202212,P036,1,4,7,1.0,24.26215385132651,22469339.93522473,21996079.713097338,8663334.18101702,7160172.025627092,3903166.275379738,1854041.236955075,771055.2079705523,795149.9515918235,1004801.365711576,0.0,15488386.063235857,-218899.19017994404,186801810.04872388,0.14754626749807,61.11189671247739,28,17,29,4508,0,12.78579308075054
202301,P036,1,4,7,1.0,36.06855849636737,25871876.37020877,24158588.813354377,10307090.902012894,8105560.012668873,4114299.753814851,2146657.0320604853,1019848.3439152096,901479.0294005086,1033215.57763244,0.0,17321059.749492366,1494388.366674453,183929654.45173383,0.1606530985204346,58.927314727509845,36,13,23,3900,0,31.61900973802244
202302,P036,1,4,7,1.0,51.00179313867683,32723831.85980593,31151622.725171503,21390248.24245242,5657078.695034997,4285405.106841939,2814659.61663203,984590.3642833524,1056808.5189435678,1006409.9745588604,0.0,15804952.276294746,3066597.5013088733,174187147.55697674,0.2051121771781588,61.92074913054519,46,12,21,3366,1,0.0
202303,P036,1,4,7,1.0,65.03336762716165,30747985.636587348,31043674.25523587,23454720.800330747,4676608.323522555,5622997.403446871,2910831.1162111424,886459.8124715721,1089383.1643610478,1029561.0318759882,0.0,16215840.851889176,2770908.882660359,166391723.72107846,0.2406859124841107,67.13371637247334,40,6,35,5721,0,29.84033124396006
202304,P036,1,4,7,1.0,75.26068272366987,22411550.317917675,20494848.300980773,29247081.83067156,4130900.651133983,4621777.31370631,3433394.836604924,868638.2601301823,1182308.438364789,986636.1631814124,0.0,15223655.6631216,4687610.899597257,164110206.90014946,0.2510974150774719,58.94880138050333,22,14,29,4941,0,41.50450171224342
202305,P036,1,4,7,1.0,85.06924553520166,21493920.63535356,20176385.307806514,29871889.63923408,3002966.1604179395,4455424.313357607,3289514.4868620946,746214.0832304314,898351.4927767699,1015345.781802774,0.0,13407816.318447618,6005146.227144301,160725340.5391407,0.266543956857284,50.12961443302244,21,6,44,7661,0,41.84148614454076
202306,P036,1,4,7,1.0,90.5726519371544,12059848.389674058,11881224.467672631,22185764.248611256,1461706.5051910526,3941247.941899952,2956968.0203691786,453866.6881599597,909800.1877330788,1023904.6826890734,0.0,10747494.026042294,6183770.149145722,162049738.11522412,0.2605001842795219,53.47101311906209,23,9,36,6054,0,4.574352773855446
202307,P036,1,4,7,1.0,93.3991541787502,6193834.512134991,5890592.444563261,21289838.054280747,1051891.150617572,2862242.333512072,3633654.866495983,286453.31070261577,879175.6677786559,1053131.6468261865,0.0,9766548.975933084,6487012.216717452,166976665.71972224,0.2380165808009167,75.83889134554032,6,8,28,4324,0,41.81980295493205
202308,P036,1,4,7,1.0,94.96526669040904,3431888.9197562784,3400272.770356627,11593640.516800834,553630.4562229513,2466972.763374626,2410579.99375536,186794.2220103264,594577.3921280592,1009894.0465403006,0.0,7222448.874031623,6518628.36611712,171517570.07913974,0.2172945606603727,57.66519499650348,5,4,14,2337,0,0.1140277485045478
202309,P036,1,4,7,1.0,100.0,11032825.119832074,13452367.643387582,6091703.450678743,258346.62513791348,1494626.2959535387,2044814.0273798627,99930.4475526398,463412.29749490105,1037253.6746276324,0.0,5398383.368146488,4099085.8425616026,168295333.03312558,0.231998957776034,56.148690389453776,20,4,43,6352,0,30.05749337765621
202405,P037,1,3,3,1.0,3.3864826710257256,10674285.543657549,0.0,0.0,2275353.7459467254,29008.62620311491,353577.27421667834,198128.78860299545,1553322.016648981,1722706.033428645,0.0,6132096.48504714,10674285.543657549,258305505.4393009,0.1805099138269803,46.759551009749934,0,5,20,3042,0,5.993921551265311
202406,P037,1,3,3,1.0,3.3864826710257256,0.0,10408873.351955852,0.0,3123932.9641247564,52970.17197793243,619161.8326740921,435679.24639282987,2180180.539604252,1767962.6651010774,0.0,8179887.419874941,265412.1917016953,266485392.8591759,0.1545587184190523,51.32841585197004,6,8,8,1321,0,47.81758294932285
202407,P037,1,3,3,1.0,6.232124411349406,8969540.21086583,0.0,0.0,4969504.448448934,85622.3284220122,1098402.4470157376,869740.2213405442,3380529.792627814,1698388.440506372,0.0,12102187.678361416,9234952.402567524,271458755.45707446,0.1387804200161973,58.96027255385064,2,15,22,3524,0,36.604945644074384
202408,P037,1,3,3,1.0,8.322673162225124,6589466.557944922,8534622.637468651,11272482.255295042,5897614.74916486,116713.17292320552,1433322.0971374926,1462174.634302135,4097616.7222845335,1755702.4229314213,0.0,14763143.798743648,7289796.323043793,280973162.5714437,0.1085953788852338,45.96387265906415,9,10,23,3444,0,44.80845028408092
202409,P037,1,3,3,1.0,15.48349802441449,22571114.85055369,5650610.405198926,0.0,7262563.339108361,171868.29708430305,2282376.4940233813,2373486.331486409,4822557.200324518,1796125.324407125,0.0,18708976.98643409,24210300.768398568,281629321.0686036,0.1065136757389295,53.72240044885088,9,16,10,1680,0,28.9768947980864
202410,P037,1,3,3,1.0,24.27180490881881,27700982.477199443,19942401.56947016,8422843.948816936,8399809.043631878,213856.07855456456,2571457.9360995647,3119626.102423712,6574196.281735922,1785926.220215012,0.0,22664871.66266065,31968881.67612786,281981521.1472839,0.1053962993503116,55.00491746497906,27,10,16,2701,1,64.92710404121515
202411,P037,1,3,3,1.0,38.22683863466826,43986646.09613077,26402935.01805342,5802501.362765004,7596300.71749719,273189.9441525542,3819318.953885826,4204526.658336477,7600926.887173383,1789208.2116900494,0.0,25283471.37273548,49552592.75420521,271479253.5958942,0.1387153884113958,56.27806448733314,18,17,15,2117,1,68.4230774433367
202412,P037,1,3,3,1.0,53.62996934362239,48551087.1974598,41298983.58913341,20437312.02354469,7213024.086247242,315471.6669963709,4592141.598453055,4884570.663209899,7531455.0543994205,1838653.442920791,0.0,26375316.51222677,56804696.3625316,257849241.5686057,0.1819574389893954,48.24851381151385,75,8,18,2547,0,24.032281847595645
202501,P037,1,3,3,1.0,63.49136156822001,31083376.67396842,46542532.72083664,25529232.05565187,5845920.582374818,351065.4800827818,4448112.216285725,4666972.4789656745,8354021.723863801,1844451.5817092112,0.0,25510544.06328201,41345540.3156634,257468713.4374704,0.1831646878648886,43.87387756015112,72,12,36,6293,1,52.64272592803835
202502,P037,1,3,3,1.0,74.7359815809085,35443348.30717088,29043969.959731765,38804034.67220593,4048176.333689744,321705.4605520443,5605385.0474120965,4387692.476561721,8152690.495244735,1799592.7654706603,0.0,24315242.578931004,47744918.66310251,251995583.5215451,0.2005285287896485,56.40391021408914,51,9,30,4626,1,74.33043533763518
202503,P037,1,3,3,1.0,82.25903306016991,23712863.00571817,32300515.059005808,45953671.26731886,2568311.268094604,292665.6155955023,5300285.126655105,3597907.524028033,7048133.83575165,1785604.0594027035,0.0,20592907.4295276,39157266.60981488,252456119.1787301,0.1990674511221384,27.272801160009017,42,8,40,6935,0,52.16942303954848
202504,P037,1,3,3,1.0,91.27435001635284,28416524.401622474,22163045.38223456,27294605.31328472,1770464.625944394,243366.5471355568,5422894.896688883,2485021.14497597,7332215.74136077,1832846.2506664584,0.0,19086809.20677204,45410745.62920278,247238738.45652395,0.2156199120167161,41.717798394794,24,7,47,6763,0,37.421001712834055
202505,P037,1,3,3,1.0,94.26632047133762,9430772.301876616,24868320.066389512,34266128.12468485,1006169.7524495616,186944.0208443161,4596589.455029317,1372117.5229332456,6823199.035471778,1776577.686250675,0.0,15761597.472978894,29973197.864689887,254934350.168462,0.191205111045886,43.87995207307159,33,3,36,5901,0,47.37237900270152
202506,P037,1,3,3,1.0,94.26632047133762,0.0,8699812.426171536,22494544.466143243,529059.0341295078,157080.61798802976,4221243.571536032,828169.0245757608,4995571.144135283,1765416.5547362813,0.0,12496539.947100896,21273385.438518345,267430890.1155629,0.1515590702822648,49.15153042076201,15,2,34,5807,0,14.974110035095697
202507,P037,1,3,3,1.0,100.0,18072713.91890168,11395897.906271055,23601116.698469818,233165.57705324865,97666.8783363524,3230064.3445488773,462257.0748494416,3803233.324338736,1922416.8108598304,0.0,9748804.009986486,27950201.451148987,261722396.62466308,0.1696696166092571,47.502675436165774,16,4,37,5963,0,40.44913338726106
202309,P038,1,7,5,4.60445520881693,2.4010573595608107,1951689.434028443,0.0,0.0,489438.2407996183,312593.2266467031,79729.59521637463,201941.62052315392,35287.79380110537,163246.34488784778,2241.128976672917,1284477.9508514758,1951689.434028443,76802024.17410462,0.0551464687095615,38.19462995753919,4,8,9,1446,0,58.4123011816946
202310,P038,1,7,5,4.666941493402954,4.721435166307446,1886109.3969074776,1887207.970695797,0.0,606595.0216909413,578680.5783669903,158336.6272439806,501911.3979150992,78659.28020622925,158208.82316247202,7317.312646377397,2089709.04123209,1950590.8602401232,77235339.60379899,0.0498156246554877,41.21900951432031,6,2,19,2950,0,44.06627176350137
202311,P038,1,7,5,4.688853838399098,11.399267432513591,5428048.032368826,1742973.6497194015,0.0,1093544.1985277825,1249079.9991364426,258942.5217974496,1267937.7233410182,118463.03576377282,160027.2839369004,15607.305753332024,4163602.068256698,5635665.242889547,76594213.1937423,0.0577030541739126,55.79021623610477,4,2,8,1255,0,28.036908989664667
202312,P038,1,7,5,4.731363244218433,15.641902482712238,3448608.158793019,5303135.095960788,1987096.519889183,1408717.4900662338,1384256.2458627603,442755.7995174835,2317907.8941524965,142631.92337600316,171530.34842630956,28454.77591160046,5896254.477312887,3781138.305721777,79408742.49416651,0.0230774309950529,45.49788420730819,7,4,8,1393,0,34.37077863687027
202401,P038,1,7,5,4.771838229104763,26.437941533630067,8775515.195892237,3377191.057018166,1678915.955433244,1526090.9765206915,2285732.298576314,636120.9663320738,3730844.8630496,199048.79693563463,163746.15610528467,41113.33848244345,8582697.396002043,9179462.44459585,80047430.94969016,0.0152199943052602,45.48091578854807,8,10,31,5423,0,39.82844403781144
202402,P038,1,7,5,4.768174670423466,41.14364076713313,11953466.125972906,9036326.94363533,4763795.225237685,1683586.2141870088,2893537.477181821,678512.5493278966,4861485.709412087,260210.0300855991,165043.74046425486,44134.60686517836,10586510.327523846,12096601.626933426,79577304.12682219,0.0210037089080705,45.76729180103484,12,6,18,2567,1,42.32669106684772
202403,P038,1,7,5,4.828974269271006,59.72579046490552,15104422.675396184,12416465.22653918,3663877.496712865,1608317.4336662889,3240561.0887660314,1060463.0775892294,5205410.620846424,261479.8832062191,168134.67769335408,64480.34349043524,11608847.12525798,14784559.075790435,76826038.59242195,0.0548510323822899,58.75135168493138,26,8,24,3584,0,23.89092251297766
202404,P038,1,7,5,4.77472089775449,74.48423789346504,11996342.275743268,15591901.218178278,8669699.642974287,948870.3195513274,3914731.940128137,1285494.5306232425,5444750.932833181,280242.371250483,170970.84744196266,43065.45189815964,12088126.393726492,11189000.133355424,77199589.81803274,0.0502554348256928,44.02886024406315,18,4,34,5719,1,33.32588322938378
202405,P038,1,7,5,4.877155260914591,80.72148972766729,5069924.070624334,11878866.01353235,12543446.564351544,704802.5470988346,3175569.1770594376,1209651.9798711832,3804754.598168512,271520.8141729773,156139.7854537156,54563.58358457757,9377002.48540924,4380058.190447412,81534664.41600004,-0.0030766301340993,42.2481095480953,11,2,29,5045,0,47.45837783110962
202406,P038,1,7,5,4.90705192024469,89.81020211156826,7387721.854269907,5093575.086970581,16623733.73480356,337393.4659810887,2740534.0176163474,1232467.1582070317,2690449.1291298624,244176.1724314752,170881.86332507906,48969.87950083874,7464871.686191724,6674204.957746729,81523663.57002537,-0.0029412927093618,53.33742163158573,6,4,35,5302,0,42.3891000511908
202407,P038,1,7,5,4.862642413362203,94.91634441135474,4150506.4156242567,6851663.588566075,12001345.508577352,144904.8156373276,1686516.9672218966,1044429.2294161788,1393631.1169790372,187246.83832733225,160888.99089767472,32342.29207056328,4649960.250550011,3973047.7848049104,81973593.34850068,-0.0084765340600509,45.127030626709455,9,2,28,4821,0,36.1760011598416
202408,P038,1,7,5,4.8892642430458,100.0,4132228.186507554,5338280.065336202,4917946.892114759,70575.76845085713,1340181.7891477274,770664.0046756063,596726.3416303453,131299.2783911133,166742.35206089533,24893.597776287384,3101083.132132832,2766995.9059762657,80893142.33444732,0.0048156671155381,33.44798667728277,13,2,24,3777,0,22.53360598917368
202209,P039,1,7,7,1.0,2.6869166585978106,7161856.334326947,6108867.761707718,0.0,937958.6363511904,367857.03765285993,587184.0495451858,84833.42546055513,353875.46319463354,1301498.6241428768,0.0,3633207.236347301,1052988.5726192296,233350491.97708908,0.1245379760271907,24.46262096070645,12,3,13,2245,0,61.61576920068918
202210,P039,1,7,7,1.0,2.6869166585978106,0.0,0.0,0.0,1409779.717624453,588947.2042681657,890136.8717486317,161025.52735236948,490669.6819768186,1325325.4521777595,0.0,4865884.455148198,1052988.5726192296,238216376.4322373,0.1062826168144056,22.412274976874027,2,11,11,1631,0,52.74305292421359
202211,P039,1,7,7,1.0,4.000512875507976,3501332.0404718136,3337141.946050339,5934577.19554533,1887497.193506864,987549.9062661572,1223560.973631938,276372.65539692045,671945.7935805708,1359770.9981280211,0.0,6406697.520510471,1217178.6670407038,241764687.35627723,0.0929704037698759,35.413599771111684,5,6,14,2378,0,41.48254516481348
202212,P039,1,7,7,1.0,9.13138227914198,13676103.209764984,12410136.472508548,0.0,2960973.589172591,1268725.9049794257,2010352.973936688,486539.65917821234,869055.5175730704,1298868.7511092112,0.0,8894516.3959492,2483145.404297143,239430844.4347559,0.1017262920921953,30.26836517715864,16,12,18,3125,0,54.06892827840935
202301,P039,1,7,7,1.0,11.36363913521646,5949980.93944037,5486389.376497881,3200250.744884745,2858000.280115228,1981520.921247232,2686644.961839145,727454.3723199866,1077808.7614032158,1257549.1703574744,0.0,10588978.467282282,2946736.967239633,245103161.4988557,0.0804454362625023,27.514190932866665,5,10,10,1585,0,50.13730284422723
202302,P039,1,7,7,1.0,15.608675722690869,11314955.406662645,10949098.255942164,12533373.10004111,3284593.4061558414,2416622.0534053785,3679584.3052597633,970160.2805407525,1339164.3870925044,1314047.0491252237,0.0,13004171.481579464,3312594.1179601103,248704546.65541828,0.0669341043961893,38.5781643017027,11,3,18,2555,0,66.65727999953099
